Plik;Czas[s];Koszt;Sciezka
tsp_12.txt;0.08096647262573242;264;[0, 1, 8, 4, 6, 2, 11, 9, 7, 5, 3, 10]
tsp_12.txt;0.08195328712463379;264;[0, 1, 8, 4, 6, 2, 11, 9, 7, 5, 3, 10]
tsp_12.txt;0.08195304870605469;264;[0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1]
tsp_12.txt;0.07995414733886719;264;[0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1]
tsp_12.txt;0.08095335960388184;264;[0, 1, 8, 4, 6, 2, 11, 9, 7, 5, 3, 10]
tsp_12.txt;0.07895541191101074;264;[0, 1, 8, 4, 6, 2, 11, 9, 7, 5, 3, 10]
tsp_12.txt;0.07995414733886719;264;[0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1]
tsp_12.txt;0.07895469665527344;264;[0, 1, 8, 4, 6, 2, 11, 9, 7, 5, 3, 10]
tsp_12.txt;0.07995414733886719;264;[0, 1, 8, 4, 6, 2, 11, 9, 7, 5, 3, 10]
tsp_12.txt;0.08095359802246094;264;[0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1]
tsp_12.txt;0.0799415111541748;264;[0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1]
tsp_12.txt;0.07996630668640137;264;[0, 1, 8, 4, 6, 2, 11, 9, 7, 5, 3, 10]
tsp_13.txt
tsp_13.txt;0.1059415340423584;269;[0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1, 12]
tsp_13.txt;0.09994077682495117;269;[0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1, 12]
tsp_13.txt;0.10093021392822266;269;[0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1, 12]
tsp_13.txt;0.09994149208068848;269;[0, 12, 1, 8, 4, 6, 2, 11, 9, 7, 5, 3, 10]
tsp_13.txt;0.10094189643859863;269;[0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1, 12]
tsp_13.txt;0.09995651245117188;269;[0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1, 12]
tsp_13.txt;0.10092830657958984;269;[0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1, 12]
tsp_13.txt;0.10095500946044922;269;[0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1, 12]
tsp_13.txt;0.10094714164733887;269;[0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1, 12]
tsp_13.txt;0.11291790008544922;269;[0, 12, 1, 8, 4, 6, 2, 11, 9, 7, 5, 3, 10]
tsp_13.txt;0.11293482780456543;269;[0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1, 12]
tsp_13.txt;0.10493993759155273;269;[0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1, 12]
tsp_13.txt;0.10195493698120117;269;[0, 12, 1, 8, 4, 6, 2, 11, 9, 7, 5, 3, 10]
tsp_13.txt;0.10294103622436523;269;[0, 12, 1, 8, 4, 6, 2, 11, 9, 7, 5, 3, 10]
tsp_13.txt;0.09994220733642578;269;[0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1, 12]
tsp_13.txt;0.10194182395935059;269;[0, 12, 1, 8, 4, 6, 2, 11, 9, 7, 5, 3, 10]
tsp_13.txt;0.16889023780822754;269;[0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1, 12]
tsp_13.txt;0.10094165802001953;269;[0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1, 12]
tsp_13.txt;0.1019594669342041;269;[0, 10, 3, 5, 7, 9, 11, 2, 6, 4, 8, 1, 12]
tsp_13.txt;0.1009378433227539;269;[0, 12, 1, 8, 4, 6, 2, 11, 9, 7, 5, 3, 10]
tsp_14.txt
tsp_14.txt;0.129913330078125;282;[0, 12, 1, 8, 4, 6, 2, 11, 13, 9, 7, 5, 3, 10]
tsp_14.txt;0.12392830848693848;282;[0, 12, 1, 8, 4, 6, 2, 11, 13, 9, 7, 5, 3, 10]
tsp_14.txt;0.1259291172027588;282;[0, 10, 3, 5, 7, 9, 13, 11, 2, 6, 4, 8, 1, 12]
tsp_14.txt;0.12392830848693848;282;[0, 10, 3, 5, 7, 9, 13, 11, 2, 6, 4, 8, 1, 12]
tsp_14.txt;0.12491512298583984;282;[0, 10, 3, 5, 7, 9, 13, 11, 2, 6, 4, 8, 1, 12]
tsp_14.txt;0.12392902374267578;282;[0, 10, 3, 5, 7, 9, 13, 11, 2, 6, 4, 8, 1, 12]
tsp_14.txt;0.12492823600769043;282;[0, 12, 1, 8, 4, 6, 2, 11, 13, 9, 7, 5, 3, 10]
tsp_14.txt;0.12492823600769043;282;[0, 10, 3, 5, 7, 9, 13, 11, 2, 6, 4, 8, 1, 12]
tsp_14.txt;0.12494182586669922;282;[0, 10, 3, 5, 7, 9, 13, 11, 2, 6, 4, 8, 1, 12]
tsp_14.txt;0.12492823600769043;282;[0, 12, 1, 8, 4, 6, 2, 11, 13, 9, 7, 5, 3, 10]
tsp_14.txt;0.1239159107208252;282;[0, 10, 3, 5, 7, 9, 13, 11, 2, 6, 4, 8, 1, 12]
tsp_14.txt;0.13494062423706055;282;[0, 12, 1, 8, 4, 6, 2, 11, 13, 9, 7, 5, 3, 10]
tsp_14.txt;0.12392401695251465;282;[0, 12, 1, 8, 4, 6, 2, 11, 13, 9, 7, 5, 3, 10]
tsp_14.txt;0.12492942810058594;282;[0, 10, 3, 5, 7, 9, 13, 11, 2, 6, 4, 8, 1, 12]
tsp_14.txt;0.12392759323120117;282;[0, 12, 1, 8, 4, 6, 2, 11, 13, 9, 7, 5, 3, 10]
tsp_14.txt;0.12392902374267578;282;[0, 12, 1, 8, 4, 6, 2, 11, 13, 9, 7, 5, 3, 10]
tsp_14.txt;0.12393069267272949;282;[0, 10, 3, 5, 7, 9, 13, 11, 2, 6, 4, 8, 1, 12]
tsp_14.txt;0.12892508506774902;282;[0, 12, 1, 8, 4, 6, 2, 11, 13, 9, 7, 5, 3, 10]
tsp_14.txt;0.1259140968322754;282;[0, 12, 1, 8, 4, 6, 2, 11, 13, 9, 7, 5, 3, 10]
tsp_14.txt;0.12592792510986328;282;[0, 12, 1, 8, 4, 6, 2, 11, 13, 9, 7, 5, 3, 10]
tsp_15.txt
tsp_15.txt;0.15692782402038574;291;[0, 10, 3, 5, 7, 9, 13, 11, 2, 6, 4, 8, 14, 1, 12]
tsp_15.txt;0.1509082317352295;291;[0, 12, 1, 14, 8, 4, 6, 2, 11, 13, 9, 7, 5, 3, 10]
tsp_15.txt;0.19787359237670898;291;[0, 10, 3, 5, 7, 9, 13, 11, 2, 6, 4, 8, 14, 1, 12]
tsp_15.txt;0.15691065788269043;291;[0, 12, 1, 14, 8, 4, 6, 2, 11, 13, 9, 7, 5, 3, 10]
tsp_15.txt;0.1559281349182129;291;[0, 10, 3, 5, 7, 9, 13, 11, 2, 6, 4, 8, 14, 1, 12]
tsp_15.txt;0.1529073715209961;295;[0, 12, 1, 8, 14, 4, 6, 2, 11, 13, 9, 7, 5, 3, 10]
tsp_15.txt;0.15491104125976562;291;[0, 10, 3, 5, 7, 9, 13, 11, 2, 6, 4, 8, 14, 1, 12]
tsp_15.txt;0.15391206741333008;291;[0, 12, 1, 14, 8, 4, 6, 2, 11, 13, 9, 7, 5, 3, 10]
tsp_15.txt;0.1518995761871338;291;[0, 12, 1, 14, 8, 4, 6, 2, 11, 13, 9, 7, 5, 3, 10]
tsp_15.txt;0.1529254913330078;291;[0, 12, 1, 14, 8, 4, 6, 2, 11, 13, 9, 7, 5, 3, 10]
tsp_15.txt;0.1518998146057129;291;[0, 12, 1, 14, 8, 4, 6, 2, 11, 13, 9, 7, 5, 3, 10]
tsp_15.txt;0.15292572975158691;291;[0, 10, 3, 5, 7, 9, 13, 11, 2, 6, 4, 8, 14, 1, 12]
tsp_15.txt;0.15091323852539062;291;[0, 10, 3, 5, 7, 9, 13, 11, 2, 6, 4, 8, 14, 1, 12]
tsp_15.txt;0.15191292762756348;291;[0, 10, 3, 5, 7, 9, 13, 11, 2, 6, 4, 8, 14, 1, 12]
tsp_15.txt;0.15191292762756348;291;[0, 12, 1, 14, 8, 4, 6, 2, 11, 13, 9, 7, 5, 3, 10]
tsp_15.txt;0.15091347694396973;291;[0, 12, 1, 14, 8, 4, 6, 2, 11, 13, 9, 7, 5, 3, 10]
tsp_15.txt;0.15291261672973633;291;[0, 12, 1, 14, 8, 4, 6, 2, 11, 13, 9, 7, 5, 3, 10]
